0.000000	0.004462
10.000000	0.004462
10.000000	0.004509
60.000000	0.004509
60.000000	0.004709
110.000000	0.004709
110.000000	0.005042
160.000000	0.005042
160.000000	0.005546
210.000000	0.005546
210.000000	0.006242
260.000000	0.006242
260.000000	0.007217
310.000000	0.007217
310.000000	0.008546
360.000000	0.008546
360.000000	0.010415
410.000000	0.010415
410.000000	0.012985
460.000000	0.012985
460.000000	0.016648
520.000000	0.016648
520.000000	0.021968
560.000000	0.021968
560.000000	0.029680
610.000000	0.029680
610.000000	0.041317
660.000000	0.041317
660.000000	0.059484
700.000000	0.059484
700.000000	0.087861
750.000000	0.087861
750.000000	0.134557
800.000000	0.134557
800.000000	0.211732
850.000000	0.211732
850.000000	0.341929
900.000000	0.341929
900.000000	0.556589
950.000000	0.556589
950.000000	0.896543
1000.000000	0.896543
1000.000000	1.384630
1100.000000	1.384630
1100.000000	1.822580
1200.000000	1.822580
1200.000000	2.039930
1300.000000	2.039930
1300.000000	2.041220
1400.000000	2.041220
1400.000000	1.934660
1500.000000	1.934660
1500.000000	1.800100
1600.000000	1.800100
1600.000000	1.672510
1700.000000	1.672510
1700.000000	1.568640
1800.000000	1.568640
1800.000000	1.483630
1900.000000	1.483630
1900.000000	1.418820
2000.000000	1.418820
2000.000000	1.366430
2100.000000	1.366430
2100.000000	1.325630
2200.000000	1.325630
2200.000000	1.294930
2300.000000	1.294930
2300.000000	1.273420
2400.000000	1.273420
2400.000000	1.262010
2500.000000	1.262010
2500.000000	1.257630
2600.000000	1.257630
2600.000000	1.258920
2700.000000	1.258920
2700.000000	1.261890
2800.000000	1.261890
2800.000000	1.264220
