0.000000	0.008717
10.000000	0.008717
10.000000	0.008784
60.000000	0.008784
60.000000	0.009154
110.000000	0.009154
110.000000	0.009836
160.000000	0.009836
160.000000	0.010868
210.000000	0.010868
210.000000	0.012353
260.000000	0.012353
260.000000	0.014443
310.000000	0.014443
310.000000	0.017352
360.000000	0.017352
360.000000	0.021456
410.000000	0.021456
410.000000	0.027334
460.000000	0.027334
460.000000	0.035785
520.000000	0.035785
520.000000	0.048731
560.000000	0.048731
560.000000	0.067870
610.000000	0.067870
610.000000	0.097685
660.000000	0.097685
660.000000	0.144821
700.000000	0.144821
700.000000	0.219697
750.000000	0.219697
750.000000	0.341209
800.000000	0.341209
800.000000	0.537806
850.000000	0.537806
850.000000	0.843019
900.000000	0.843019
900.000000	1.275000
950.000000	1.275000
950.000000	1.806650
1000.000000	1.806650
1000.000000	2.331430
1100.000000	2.331430
1100.000000	2.568440
1200.000000	2.568440
1200.000000	2.622550
1300.000000	2.622550
1300.000000	2.603290
1400.000000	2.603290
1400.000000	2.561170
1500.000000	2.561170
1500.000000	2.508720
1600.000000	2.508720
1600.000000	2.461000
1700.000000	2.461000
1700.000000	2.413160
1800.000000	2.413160
1800.000000	2.374310
1900.000000	2.374310
1900.000000	2.342370
2000.000000	2.342370
2000.000000	2.321750
2100.000000	2.321750
2100.000000	2.317480
2200.000000	2.317480
2200.000000	2.325530
2300.000000	2.325530
2300.000000	2.344660
2400.000000	2.344660
2400.000000	2.364240
2500.000000	2.364240
2500.000000	2.378350
2600.000000	2.378350
2600.000000	2.381470
2700.000000	2.381470
2700.000000	2.379020
2800.000000	2.379020
2800.000000	2.374470
